provisional_id,five_prime_process_signal_selected_row_count_sum_over_mature_count_sum,num_locis,Folding Energy,3' Overhang Bot,3' Overhang Top,Accepted Overhang?,miRDeep2_score,total_read_count,mature_read_count,loop_read_count,star_read_count,significant_randfold_p-value,homologous_seed_in_miRBase,consensus_mature_sequence_length,mature_5'u_or_3'u,consensus_star_sequence_length,consensus_precursor_sequence_length,Candidate/Confident/no-mirna
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_19555,0.4361702127659574,4,-41.9,2,2,True,1.0,94,94,0,0,no,False,22,True,22,57,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23738,0.8297872340425532,2,-68.4,2,2,True,0.9,47,47,0,0,no,False,20,False,20,89,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_2623,0.640359785,68,-43.1,5,4,False,0.9,6883,6679,0,204,no,False,23,False,22,62,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14591,0.7314814814814815,9,-42.1,2,2,True,0.9,216,216,0,0,no,False,21,True,21,60,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_34482,0.7112745983029428,112,-35.9,2,2,True,0.9,22024,22024,0,0,no,False,23,True,23,59,Confident
GWHACBE00000179_OriSeqID=ctg1825_Len=102122_41218,1.0,3,-16.6,1,2,True,0.9,173,173,0,0,yes,False,21,True,23,59,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_29047,1.0,3,-39.0,2,2,True,0.9,37,37,0,0,no,False,22,False,22,53,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_25119,0.8297872340425532,2,-67.9,2,2,True,0.9,47,47,0,0,no,False,20,False,20,89,falsepositive
GWHACBE00002238_OriSeqID=ctg5031_Len=30079_45258,0.3805309734513274,10,-19.2,2,2,True,0.9,216,216,0,0,yes,False,22,True,26,52,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_5964,0.6412901351155019,67,-44.5,5,4,False,0.9,6883,6679,0,204,no,False,23,False,22,62,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16508,0.8709677419354839,4,-55.3,2,2,True,0.9,31,31,0,0,no,False,23,False,23,57,Candidate
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_21606,1.0,1,-45.7,2,3,True,0.9,27,27,0,0,no,False,23,False,24,59,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_33101,0.5806451612903226,5,-34.6,2,2,True,0.9,93,93,0,0,no,False,22,True,22,54,falsepositive
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_34700,0.5806451612903226,5,-34.6,2,2,True,0.9,93,93,0,0,no,False,22,True,22,54,falsepositive
GWHACBE00001664_OriSeqID=ctg4308_Len=39335_44545,0.6481481481481481,2,-20.8,2,2,True,0.8,54,54,0,0,yes,False,22,True,23,61,Candidate
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_27328,0.6395348837209303,8,-45.3,2,2,True,0.8,86,86,0,0,no,False,21,False,21,52,falsepositive
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_19161,0.9743589743589745,3,-43.9,2,2,True,0.8,39,39,0,0,no,False,22,False,22,59,Candidate
GWHACBE00002697_OriSeqID=ctg5574_Len=25944_45939,0.5671557562076749,42,-25.9,2,2,True,0.8,1692,1692,0,0,yes,False,21,True,23,53,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_983,1.0,2,-34.9,2,2,True,0.8,28,28,0,0,no,False,23,True,23,53,Candidate
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20102,1.0,3,-24.0,3,2,True,0.8,71,71,0,0,no,False,22,True,22,60,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_6407,0.2794117647058823,14,-39.5,0,0,False,0.8,232,204,0,28,no,False,22,False,22,55,falsepositive
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_32578,0.8686724654213603,68,-31.9,4,3,False,0.8,14003,13992,0,11,no,False,22,True,21,58,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_12904,1.0,1,-12.2,2,2,True,0.8,29,29,0,0,no,True,22,True,22,82,Confident
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9837,0.2794117647058823,14,-39.5,0,0,False,0.8,232,204,0,28,no,False,22,False,22,55,falsepositive
GWHACBE00000100_OriSeqID=ctg1561_Len=241157_40817,0.5345744680851063,13,-21.3,2,2,True,0.8,369,351,18,0,yes,False,22,True,22,72,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8683,0.7931034482758621,2,-32.3,2,2,True,0.7,29,29,0,0,no,False,23,True,23,59,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_11902,1.0,1,-22.6,2,3,True,0.7,28,28,0,0,no,False,22,True,23,63,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_7949,1.0,5,-35.5,2,1,True,0.7,71,71,0,0,no,False,22,True,22,56,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_1969,0.9893725730635602,91,-38.8,2,2,True,0.7,39144,39144,0,0,no,False,22,True,22,54,Confident
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_34566,0.7314814814814815,6,-43.4,0,1,False,0.7,108,79,0,29,no,False,23,False,23,63,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_2443,0.7880969828272851,97,-35.1,2,2,True,0.7,31375,31375,0,0,no,False,21,True,21,56,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_5794,0.5931893497885956,64,-35.4,0,1,False,0.7,8673,8655,0,18,no,False,21,True,22,58,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8397,0.8461538461538461,8,-28.2,2,2,True,0.7,91,91,0,0,no,False,22,True,22,76,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16462,0.7314814814814815,9,-39.3,2,2,True,0.7,216,216,0,0,no,False,21,True,21,60,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17629,0.6446700507614214,12,-31.3,2,2,True,0.7,197,197,0,0,no,False,21,True,21,74,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_793,0.7916666666666666,4,-45.3,2,2,True,0.7,72,72,0,0,no,False,23,True,23,50,Candidate
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_26063,0.5789473684210527,9,-37.8,5,5,False,0.7,95,86,0,9,no,False,21,False,21,49,falsepositive
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_36470,1.0,1,-54.0,2,2,True,0.7,33,33,0,0,no,False,22,False,22,63,falsepositive
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_31420,1.0,3,-39.0,2,2,True,0.7,37,37,0,0,no,False,22,False,22,53,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_31273,0.4095744680851064,16,-31.2,2,2,True,0.7,376,376,0,0,no,False,22,True,22,61,falsepositive
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30250,1.0,1,-42.4,2,2,True,0.7,23,23,0,0,no,False,21,False,21,61,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_19452,0.6446700507614214,12,-32.2,2,2,True,0.7,197,197,0,0,no,False,21,True,21,74,falsepositive
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_21179,0.997753336,63,-17.7,1,2,True,0.6,29822,29822,0,0,no,False,22,True,22,60,Confident
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_28523,0.7777777777777778,3,-43.3,2,2,True,0.6,45,45,0,0,no,False,22,True,22,60,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_34492,0.918958032,14,-28.7,5,4,False,0.6,691,636,0,55,no,False,23,True,22,58,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_33255,1.0,1,-50.8,2,2,True,0.6,26,26,0,0,no,False,23,False,23,57,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_28136,1.0,3,-33.9,2,2,True,0.6,46,46,0,0,no,False,22,True,22,61,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13685,1.0,2,-35.5,2,2,True,0.6,41,41,0,0,no,False,22,True,22,57,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14261,1.0,4,-40.9,2,2,True,0.6,36,36,0,0,no,False,22,True,22,76,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_4010,0.7916666666666666,4,-46.1,2,2,True,0.6,72,72,0,0,no,False,23,True,23,50,Candidate
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_36670,0.6981132075471698,12,-21.7,3,4,False,0.6,249,106,0,143,no,False,22,True,21,59,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_4,0.6258064516129033,9,-39.0,2,2,True,0.6,310,310,0,0,no,False,22,False,22,73,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_29517,0.976821192,3,-22.0,2,2,True,0.6,302,302,0,0,no,False,19,True,19,51,Candidate
GWHACBE00000995_OriSeqID=ctg3398_Len=49341_43266,0.9894428152492668,20,-10.0,2,1,True,0.6,1686,1686,0,0,yes,False,20,True,19,45,falsepositive
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30760,0.7777777777777778,3,-43.3,2,2,True,0.6,45,45,0,0,no,False,22,True,22,60,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17641,0.6862745098039216,2,-42.8,2,2,True,0.6,51,51,0,0,no,False,22,True,22,63,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_12633,0.5277777777777778,17,-30.3,5,5,False,0.6,370,290,0,80,no,False,22,False,22,67,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_4750,0.417910448,5,-31.5,2,2,True,0.6,67,67,0,0,no,False,23,True,23,62,Candidate
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_25517,0.7209302325581395,2,-47.9,2,2,True,0.6,43,43,0,0,no,False,23,False,23,83,falsepositive
GWHACBE00001209_OriSeqID=ctg3705_Len=46213_43638,1.0,2,-25.9,2,2,True,0.6,25,25,0,0,yes,False,23,True,22,82,falsepositive
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_39702,0.5478547854785478,48,-30.3,2,2,True,0.6,4828,4828,0,0,no,False,22,False,22,49,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_1250,1.0,1,-34.6,1,2,True,0.6,45,45,0,0,no,False,21,True,20,61,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_18512,0.9444444444444444,3,-40.6,2,2,True,0.6,90,90,0,0,no,False,23,True,23,58,Candidate
GWHACBE00003625_OriSeqID=ctg894_Len=262101_46547,0.4691358024691358,8,-8.9,1,2,True,0.6,81,81,0,0,yes,False,20,True,18,60,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_860,1.0,3,-38.9,2,2,True,0.6,77,77,0,0,no,False,21,False,21,73,Candidate
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_37467,0.7857142857142857,3,-54.0,4,4,False,0.6,55,42,0,13,no,False,22,False,22,65,falsepositive
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17382,0.6610169491525424,7,-45.7,1,2,True,0.6,59,59,0,0,no,False,22,False,21,63,Candidate
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_26447,1.0,2,-45.8,2,2,True,0.5,27,27,0,0,no,False,22,True,22,60,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_19431,0.6,6,-49.2,2,2,True,0.5,105,105,0,0,no,False,22,True,22,75,falsepositive
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_16959,0.9444444444444444,3,-40.6,2,2,True,0.5,90,90,0,0,no,False,23,True,23,58,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_22678,0.4998224431818182,97,-36.0,4,3,False,0.5,11219,10157,0,1062,no,False,23,True,22,60,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_18068,1.0,8,-28.6,2,0,False,0.5,351,351,0,0,no,False,22,True,24,56,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_35220,0.8,4,-24.4,2,2,True,0.5,100,100,0,0,no,False,22,False,23,62,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_996,1.0,3,-31.4,2,2,True,0.5,36,36,0,0,no,False,22,True,22,63,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_34369,0.609329446,12,-37.7,4,3,False,0.5,343,332,0,11,no,False,22,True,21,51,Candidate
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_38903,0.9528301886792452,4,-30.2,2,2,True,0.5,106,106,0,0,no,False,22,True,25,60,Candidate
GWHACBE00000957_OriSeqID=ctg3344_Len=50707_43188,0.8885135135135135,6,-25.0,2,2,True,0.5,296,296,0,0,yes,False,23,True,23,60,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16317,0.6246153846153846,24,-38.9,5,4,False,0.5,958,666,0,292,no,False,23,True,22,62,falsepositive
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_22034,0.5729166666666666,13,-27.2,4,4,False,0.5,192,158,0,34,no,False,22,False,22,59,falsepositive
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_27004,1.0,1,-40.5,2,2,True,0.5,34,34,0,0,no,False,20,True,20,47,falsepositive
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_25791,1.0,1,-41.0,2,2,True,0.5,34,34,0,0,no,False,20,True,20,47,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_1145,1.0,2,-40.0,2,2,True,0.5,18,18,0,0,no,False,22,True,22,55,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30087,0.965959732,88,-25.9,2,2,True,0.5,18616,18616,0,0,no,False,22,True,22,60,Confident
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_5134,0.9787456445993032,31,-43.8,2,2,True,0.5,2826,2826,0,0,no,False,21,True,21,60,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_1256,1.0,3,-32.1,2,2,True,0.5,56,56,0,0,no,False,22,True,22,62,Candidate
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_39234,1.0,3,-26.9,4,4,False,0.5,42,26,0,16,no,False,22,True,22,61,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_2611,0.8535230822631031,44,-29.3,6,2,False,0.5,2860,2852,0,8,no,False,22,True,18,55,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_195,0.4031007751937984,7,-36.8,2,2,True,0.5,129,129,0,0,no,False,22,False,22,49,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_32799,0.7997481108312342,15,-33.0,5,4,False,0.5,794,636,0,158,no,False,23,True,22,58,Candidate
GWHACBE00000551_OriSeqID=ctg2679_Len=64494_42294,0.3333333333333333,7,-16.5,4,4,False,0.5,99,57,0,42,yes,False,22,True,22,58,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17550,0.8220064724919094,10,-43.9,2,2,True,0.5,309,309,0,0,no,False,22,True,22,85,falsepositive
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_21353,0.7380952380952381,2,-31.7,2,2,True,0.5,42,42,0,0,no,False,22,True,22,56,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_1684,1.0,1,-42.9,2,2,True,0.5,28,28,0,0,no,False,22,False,22,62,Candidate
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_38691,0.5478547854785478,48,-30.3,2,2,True,0.4,4828,4828,0,0,no,False,22,False,22,49,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23819,0.2450980392156862,7,-38.3,2,2,True,0.4,102,102,0,0,no,False,22,True,22,53,falsepositive
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_26842,1.0,1,-41.4,0,2,False,0.4,28,28,0,0,no,False,23,True,25,59,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15886,1.0,3,-41.9,2,2,True,0.4,34,34,0,0,no,False,23,True,23,79,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17338,1.0,3,-33.6,2,2,True,0.4,36,36,0,0,no,False,22,True,22,62,Candidate
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_36869,0.8382022471910112,10,-32.1,0,1,False,0.4,445,407,0,38,no,False,20,False,22,55,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_1116,0.9951628506933248,24,-35.6,2,2,True,0.4,3101,3101,0,0,no,False,21,True,21,57,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_34674,1.0,4,-26.8,2,2,True,0.4,64,64,0,0,no,False,22,True,22,55,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_3222,0.4031007751937984,7,-36.8,2,2,True,0.4,129,129,0,0,no,False,22,False,22,49,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_28190,1.0,1,-31.0,2,2,True,0.4,52,52,0,0,no,False,22,False,22,58,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_5952,0.7692307692307693,12,-35.3,2,2,True,0.4,299,299,0,0,no,False,23,True,23,67,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9061,0.7608695652173914,2,-40.7,3,1,True,0.4,46,35,11,0,no,False,22,True,20,70,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13543,0.9362126245847175,22,-51.7,2,2,True,0.4,1458,1458,0,0,no,False,22,True,23,90,falsepositive
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30306,0.2869565217391304,5,-25.3,2,2,True,0.4,105,105,0,0,no,False,22,False,22,50,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_24530,0.7455285992562423,63,-33.2,4,2,False,0.4,5647,5623,0,24,no,False,23,True,21,60,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30289,0.9357429718875502,7,-28.0,2,2,True,0.4,249,249,0,0,no,False,22,True,22,61,Candidate
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_36931,0.7831325301204819,6,-39.2,2,2,True,0.4,83,83,0,0,no,False,22,False,22,52,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_12093,1.0,2,-28.4,2,2,True,0.4,71,71,0,0,no,False,22,False,22,61,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15262,0.6276595744680851,10,-32.4,0,2,False,0.4,85,78,0,7,no,False,22,True,20,61,falsepositive
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_25518,0.7209302325581395,2,-41.6,2,2,True,0.4,43,43,0,0,no,False,23,False,23,68,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_1955,0.987012987,4,-31.3,2,2,True,0.4,154,154,0,0,no,False,21,True,21,53,Candidate
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_25515,0.7209302325581395,2,-47.2,2,2,True,0.4,43,43,0,0,no,False,23,False,23,90,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14150,1.0,3,-40.1,2,2,True,0.3,47,47,0,0,no,False,21,False,21,65,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8255,1.0,3,-21.4,2,5,False,0.3,96,96,0,0,no,False,22,True,25,61,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_5065,1.0,1,-42.0,2,2,True,0.3,28,28,0,0,no,False,22,False,22,62,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14698,0.5126582278481012,7,-34.2,2,2,True,0.3,158,158,0,0,no,False,22,True,22,58,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_4747,0.9861351819757366,11,-31.3,2,3,True,0.3,577,577,0,0,no,False,23,True,22,62,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_12856,0.8571428571428571,7,-20.8,2,3,True,0.3,196,196,0,0,no,False,22,False,21,53,Candidate
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_39412,1.0,2,-13.8,2,1,True,0.3,44,44,0,0,no,False,19,True,19,58,falsepositive
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_26148,0.913793103,3,-36.9,2,2,True,0.3,58,58,0,0,no,False,24,True,24,77,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9060,0.7833333333333333,3,-23.3,2,0,False,0.3,60,60,0,0,no,False,22,False,24,55,Candidate
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20302,1.0,1,-41.6,2,2,True,0.3,24,24,0,0,no,False,20,True,20,86,falsepositive
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30266,1.0,1,-30.2,2,2,True,0.3,24,24,0,0,no,False,22,False,22,67,falsepositive
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_25334,1.0,3,-28.1,2,2,True,0.3,35,35,0,0,no,False,22,True,22,61,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_1118,0.999636496,18,-38.1,2,2,True,0.3,2751,2751,0,0,no,False,21,True,21,57,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_18276,1.0,1,-24.5,2,2,True,0.3,55,55,0,0,no,False,21,False,19,72,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17618,0.6,6,-47.0,2,2,True,0.3,105,105,0,0,no,False,22,True,22,75,falsepositive
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_25208,0.2906976744186046,5,-38.3,2,2,True,0.3,86,86,0,0,no,False,22,True,22,53,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_139,1.0,2,-29.8,2,1,True,0.3,31,31,0,0,no,False,23,True,22,80,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_25061,1.0,3,-31.5,2,3,True,0.3,83,83,0,0,no,False,24,False,22,83,falsepositive
GWHACBE00001011_OriSeqID=ctg3420_Len=49289_43305,0.952542373,10,-22.9,2,2,True,0.3,295,295,0,0,yes,False,23,False,27,79,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_35206,1.0,1,-31.0,2,2,True,0.3,34,34,0,0,no,False,22,True,22,60,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_28302,0.98015873,7,-30.3,2,2,True,0.3,252,252,0,0,no,False,22,False,22,59,Candidate
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_36289,1.0,2,-30.1,2,2,True,0.3,56,56,0,0,no,False,22,True,22,68,Candidate
GWHACBE00000029_OriSeqID=ctg1161_Len=478693_40560,1.0,1,-25.5,2,4,False,0.3,23,23,0,0,yes,False,21,True,23,86,falsepositive
